Year,Month,DayType,HourStart_Pacific,ExportRate_USD_per_kWh
2030,Jan,Weekday,22,0.18621
2030,Jan,Weekday,23,0.18434
2030,Jan,Weekend/Holiday,0,0.20045
2030,Jan,Weekend/Holiday,1,0.18567
2030,Jan,Weekend/Holiday,2,0.17621
2030,Jan,Weekend/Holiday,3,0.16817
2030,Jan,Weekend/Holiday,4,0.16738
2030,Jan,Weekend/Holiday,5,0.17110
2030,Jan,Weekend/Holiday,6,0.18392
2030,Jan,Weekend/Holiday,7,0.15524
2030,Jan,Weekend/Holiday,8,0.11090
2030,Jan,Weekend/Holiday,9,0.04250
2030,Jan,Weekend/Holiday,10,0.03407
2030,Jan,Weekend/Holiday,11,0.01468
2030,Jan,Weekend/Holiday,12,0.01510
2030,Jan,Weekend/Holiday,13,0.01429
2030,Jan,Weekend/Holiday,14,0.01429
2030,Jan,Weekend/Holiday,15,0.07764
2030,Jan,Weekend/Holiday,16,0.16060
2030,Jan,Weekend/Holiday,17,0.22084
2030,Jan,Weekend/Holiday,18,0.19998
2030,Jan,Weekend/Holiday,19,0.18070
2030,Jan,Weekend/Holiday,20,0.17551
2030,Jan,Weekend/Holiday,21,0.17173
2030,Jan,Weekend/Holiday,22,0.19083
2030,Jan,Weekend/Holiday,23,0.18101
2030,Feb,Weekday,0,0.18020
2030,Feb,Weekday,1,0.17253
2030,Feb,Weekday,2,0.17102
2030,Feb,Weekday,3,0.17125
2030,Feb,Weekday,4,0.16976
2030,Feb,Weekday,5,0.17915
2030,Feb,Weekday,6,0.17601
2030,Feb,Weekday,7,0.15439
2030,Feb,Weekday,8,0.05498
2030,Feb,Weekday,9,0.02392
2030,Feb,Weekday,10,0.02324
2030,Feb,Weekday,11,0.01343
2030,Feb,Weekday,12,0.01257
2030,Feb,Weekday,13,0.01336
2030,Feb,Weekday,14,0.01446
2030,Feb,Weekday,15,0.01364
2030,Feb,Weekday,16,0.09665
2030,Feb,Weekday,17,0.24825
2030,Feb,Weekday,18,0.19122
2030,Feb,Weekday,19,0.18216
2030,Feb,Weekday,20,0.18088
2030,Feb,Weekday,21,0.16742
2030,Feb,Weekday,22,0.18697
2030,Feb,Weekday,23,0.17509
2030,Feb,Weekend/Holiday,0,0.17493
2030,Feb,Weekend/Holiday,1,0.17267
2030,Feb,Weekend/Holiday,2,0.18273
2030,Feb,Weekend/Holiday,3,0.16956
2030,Feb,Weekend/Holiday,4,0.16663
2030,Feb,Weekend/Holiday,5,0.16584
2030,Feb,Weekend/Holiday,6,0.16424
2030,Feb,Weekend/Holiday,7,0.08487
2030,Feb,Weekend/Holiday,8,0.01822
2030,Feb,Weekend/Holiday,9,0.01203
2030,Feb,Weekend/Holiday,10,0.01223
2030,Feb,Weekend/Holiday,11,0.00159
2030,Feb,Weekend/Holiday,12,0.00178
2030,Feb,Weekend/Holiday,13,0.00063
2030,Feb,Weekend/Holiday,14,0.00802
2030,Feb,Weekend/Holiday,15,0.00802
2030,Feb,Weekend/Holiday,16,0.05508
2030,Feb,Weekend/Holiday,17,0.22746
2030,Feb,Weekend/Holiday,18,0.22903
2030,Feb,Weekend/Holiday,19,0.18757
2030,Feb,Weekend/Holiday,20,0.17841
2030,Feb,Weekend/Holiday,21,0.16952
2030,Feb,Weekend/Holiday,22,0.16635
2030,Feb,Weekend/Holiday,23,0.18493
2030,Mar,Weekday,0,0.17437
2030,Mar,Weekday,1,0.17672
2030,Mar,Weekday,2,0.17001
2030,Mar,Weekday,3,0.15844
2030,Mar,Weekday,4,0.16375
2030,Mar,Weekday,5,0.16188
2030,Mar,Weekday,6,0.14653
2030,Mar,Weekday,7,0.12108
2030,Mar,Weekday,8,0.04405
2030,Mar,Weekday,9,0.00761
2030,Mar,Weekday,10,0.00395
2030,Mar,Weekday,11,0.00397
2030,Mar,Weekday,12,0.00248
2030,Mar,Weekday,13,0.00258
2030,Mar,Weekday,14,0.00095
2030,Mar,Weekday,15,0.00239
2030,Mar,Weekday,16,0.02770
2030,Mar,Weekday,17,0.07528
2030,Mar,Weekday,18,0.19297
2030,Mar,Weekday,19,0.18460
2030,Mar,Weekday,20,0.16684
2030,Mar,Weekday,21,0.15690
2030,Mar,Weekday,22,0.15328
2030,Mar,Weekday,23,0.15548
2030,Mar,Weekend/Holiday,0,0.14129
2030,Mar,Weekend/Holiday,1,0.16330
2030,Mar,Weekend/Holiday,2,0.16690
2030,Mar,Weekend/Holiday,3,0.17236
2030,Mar,Weekend/Holiday,4,0.17308
2030,Mar,Weekend/Holiday,5,0.16454
2030,Mar,Weekend/Holiday,6,0.14934
2030,Mar,Weekend/Holiday,7,0.08789
2030,Mar,Weekend/Holiday,8,0.00496
2030,Mar,Weekend/Holiday,9,0.00414
2030,Mar,Weekend/Holiday,10,0.00296
2030,Mar,Weekend/Holiday,11,0.00048
2030,Mar,Weekend/Holiday,12,0.00000
2030,Mar,Weekend/Holiday,13,0.00000
2030,Mar,Weekend/Holiday,14,0.00000
2030,Mar,Weekend/Holiday,15,0.00000
2030,Mar,Weekend/Holiday,16,0.00937
2030,Mar,Weekend/Holiday,17,0.03268
2030,Mar,Weekend/Holiday,18,0.16004
2030,Mar,Weekend/Holiday,19,0.18035
2030,Mar,Weekend/Holiday,20,0.15227
2030,Mar,Weekend/Holiday,21,0.14284
2030,Mar,Weekend/Holiday,22,0.14863
2030,Mar,Weekend/Holiday,23,0.14277
2030,Apr,Weekday,0,0.12905
2030,Apr,Weekday,1,0.13812
2030,Apr,Weekday,2,0.13506
2030,Apr,Weekday,3,0.14863
2030,Apr,Weekday,4,0.14684
2030,Apr,Weekday,5,0.12050
2030,Apr,Weekday,6,0.09522
2030,Apr,Weekday,7,0.03844
2030,Apr,Weekday,8,0.01083
2030,Apr,Weekday,9,0.00381
2030,Apr,Weekday,10,0.00426
2030,Apr,Weekday,11,0.00338
2030,Apr,Weekday,12,0.00175
2030,Apr,Weekday,13,0.00014
2030,Apr,Weekday,14,0.00045
2030,Apr,Weekday,15,0.00000
2030,Apr,Weekday,16,0.00000
2030,Apr,Weekday,17,0.00021
2030,Apr,Weekday,18,0.11760
2030,Apr,Weekday,19,0.18557
2030,Apr,Weekday,20,0.11219
2030,Apr,Weekday,21,0.10669
2030,Apr,Weekday,22,0.10925
2030,Apr,Weekday,23,0.10406
2030,Apr,Weekend/Holiday,0,0.05450
2030,Apr,Weekend/Holiday,1,0.07735
2030,Apr,Weekend/Holiday,2,0.11448
2030,Apr,Weekend/Holiday,3,0.14948
2030,Apr,Weekend/Holiday,4,0.14992
2030,Apr,Weekend/Holiday,5,0.12845
2030,Apr,Weekend/Holiday,6,0.08481
2030,Apr,Weekend/Holiday,7,0.00115
2030,Apr,Weekend/Holiday,8,0.00817
2030,Apr,Weekend/Holiday,9,0.00301
2030,Apr,Weekend/Holiday,10,0.00000
2030,Apr,Weekend/Holiday,11,0.00000
2030,Apr,Weekend/Holiday,12,0.00000
2030,Apr,Weekend/Holiday,13,0.00000
2030,Apr,Weekend/Holiday,14,0.00000
2030,Apr,Weekend/Holiday,15,0.00000
2030,Apr,Weekend/Holiday,16,0.00000
2030,Apr,Weekend/Holiday,17,0.00000
2030,Apr,Weekend/Holiday,18,0.07077
2030,Apr,Weekend/Holiday,19,0.12598
2030,Apr,Weekend/Holiday,20,0.08754
2030,Apr,Weekend/Holiday,21,0.08633
2030,Apr,Weekend/Holiday,22,0.08591
2030,Apr,Weekend/Holiday,23,0.08427
2030,May,Weekday,0,0.13229
2030,May,Weekday,1,0.14374
2030,May,Weekday,2,0.16019
2030,May,Weekday,3,0.16347
2030,May,Weekday,4,0.16578
2030,May,Weekday,5,0.16299
2030,May,Weekday,6,0.11528
2030,May,Weekday,7,0.03836
2030,May,Weekday,8,0.00355
2030,May,Weekday,9,0.00481
2030,May,Weekday,10,0.00687
2030,May,Weekday,11,0.00535
2030,May,Weekday,12,0.00983
2030,May,Weekday,13,0.00134
2030,May,Weekday,14,0.00013
2030,May,Weekday,15,0.00143
2030,May,Weekday,16,0.00194
2030,May,Weekday,17,0.00897
2030,May,Weekday,18,0.11038
2030,May,Weekday,19,0.18433
2030,May,Weekday,20,0.13059
2030,May,Weekday,21,0.12021
2030,May,Weekday,22,0.12272
2030,May,Weekday,23,0.11143
2030,May,Weekend/Holiday,0,0.10143
2030,May,Weekend/Holiday,1,0.10514
2030,May,Weekend/Holiday,2,0.13770
2030,May,Weekend/Holiday,3,0.15574
2030,May,Weekend/Holiday,4,0.15873
2030,May,Weekend/Holiday,5,0.13594
2030,May,Weekend/Holiday,6,0.07403
2030,May,Weekend/Holiday,7,0.00138
2030,May,Weekend/Holiday,8,0.00197
2030,May,Weekend/Holiday,9,0.00253
2030,May,Weekend/Holiday,10,0.00514
2030,May,Weekend/Holiday,11,0.00000
2030,May,Weekend/Holiday,12,0.00000
2030,May,Weekend/Holiday,13,0.00000
2030,May,Weekend/Holiday,14,0.00000
2030,May,Weekend/Holiday,15,0.00000
2030,May,Weekend/Holiday,16,0.00000
2030,May,Weekend/Holiday,17,0.00000
2030,May,Weekend/Holiday,18,0.07059
2030,May,Weekend/Holiday,19,0.18956
2030,May,Weekend/Holiday,20,0.12729
2030,May,Weekend/Holiday,21,0.12338
2030,May,Weekend/Holiday,22,0.11482
2030,May,Weekend/Holiday,23,0.11217
2030,Jun,Weekday,0,0.15018
2030,Jun,Weekday,1,0.16252
2030,Jun,Weekday,2,0.16313
2030,Jun,Weekday,3,0.16185
2030,Jun,Weekday,4,0.15839
2030,Jun,Weekday,5,0.15081
2030,Jun,Weekday,6,0.12858
2030,Jun,Weekday,7,0.02478
2030,Jun,Weekday,8,0.01722
2030,Jun,Weekday,9,0.02804
2030,Jun,Weekday,10,0.03177
2030,Jun,Weekday,11,0.05543
2030,Jun,Weekday,12,0.05365
2030,Jun,Weekday,13,0.06842
2030,Jun,Weekday,14,0.09658
2030,Jun,Weekday,15,0.11919
2030,Jun,Weekday,16,0.13246
2030,Jun,Weekday,17,0.15544
2030,Jun,Weekday,18,0.25634
2030,Jun,Weekday,19,0.28485
2030,Jun,Weekday,20,0.20299
2030,Jun,Weekday,21,0.20829
2030,Jun,Weekday,22,0.18061
2030,Jun,Weekday,23,0.14813
2030,Jun,Weekend/Holiday,0,0.15821
2030,Jun,Weekend/Holiday,1,0.14768
2030,Jun,Weekend/Holiday,2,0.16467
2030,Jun,Weekend/Holiday,3,0.17074
2030,Jun,Weekend/Holiday,4,0.16378
2030,Jun,Weekend/Holiday,5,0.16415
2030,Jun,Weekend/Holiday,6,0.15038
2030,Jun,Weekend/Holiday,7,0.00988
2030,Jun,Weekend/Holiday,8,0.00965
2030,Jun,Weekend/Holiday,9,0.00873
2030,Jun,Weekend/Holiday,10,0.01130
2030,Jun,Weekend/Holiday,11,0.01010
2030,Jun,Weekend/Holiday,12,0.00764
2030,Jun,Weekend/Holiday,13,0.00599
2030,Jun,Weekend/Holiday,14,0.00643
2030,Jun,Weekend/Holiday,15,0.00269
2030,Jun,Weekend/Holiday,16,0.00887
2030,Jun,Weekend/Holiday,17,0.02742
2030,Jun,Weekend/Holiday,18,0.08723
2030,Jun,Weekend/Holiday,19,0.20797
2030,Jun,Weekend/Holiday,20,0.15252
2030,Jun,Weekend/Holiday,21,0.15441
2030,Jun,Weekend/Holiday,22,0.15451
2030,Jun,Weekend/Holiday,23,0.14939
2030,Jul,Weekday,0,0.17167
2030,Jul,Weekday,1,0.16517
2030,Jul,Weekday,2,0.15966
2030,Jul,Weekday,3,0.16077
2030,Jul,Weekday,4,0.15625
2030,Jul,Weekday,5,0.17050
2030,Jul,Weekday,6,0.15812
2030,Jul,Weekday,7,0.11060
2030,Jul,Weekday,8,0.05901
2030,Jul,Weekday,9,0.04644
2030,Jul,Weekday,10,0.06009
2030,Jul,Weekday,11,0.05715
2030,Jul,Weekday,12,0.06592
2030,Jul,Weekday,13,0.12169
2030,Jul,Weekday,14,0.23184
2030,Jul,Weekday,15,0.30964
2030,Jul,Weekday,16,0.34336
2030,Jul,Weekday,17,0.42464
2030,Jul,Weekday,18,0.45346
2030,Jul,Weekday,19,0.41663
2030,Jul,Weekday,20,0.21921
2030,Jul,Weekday,21,0.20920
2030,Jul,Weekday,22,0.17172
2030,Jul,Weekday,23,0.15855
2030,Jul,Weekend/Holiday,0,0.17649
2030,Jul,Weekend/Holiday,1,0.15441
2030,Jul,Weekend/Holiday,2,0.15207
2030,Jul,Weekend/Holiday,3,0.15899
2030,Jul,Weekend/Holiday,4,0.14906
2030,Jul,Weekend/Holiday,5,0.15770
2030,Jul,Weekend/Holiday,6,0.14101
2030,Jul,Weekend/Holiday,7,0.04083
2030,Jul,Weekend/Holiday,8,0.01086
2030,Jul,Weekend/Holiday,9,0.01699
2030,Jul,Weekend/Holiday,10,0.01141
2030,Jul,Weekend/Holiday,11,0.00680
2030,Jul,Weekend/Holiday,12,0.00858
2030,Jul,Weekend/Holiday,13,0.01532
2030,Jul,Weekend/Holiday,14,0.11647
2030,Jul,Weekend/Holiday,15,0.14701
2030,Jul,Weekend/Holiday,16,0.16669
2030,Jul,Weekend/Holiday,17,0.22492
2030,Jul,Weekend/Holiday,18,0.32541
2030,Jul,Weekend/Holiday,19,0.25329
2030,Jul,Weekend/Holiday,20,0.20253
2030,Jul,Weekend/Holiday,21,0.18016
2030,Jul,Weekend/Holiday,22,0.15870
2030,Jul,Weekend/Holiday,23,0.16366
2030,Aug,Weekday,0,0.21322
2030,Aug,Weekday,1,0.20230
2030,Aug,Weekday,2,0.19137
2030,Aug,Weekday,3,0.18461
2030,Aug,Weekday,4,0.18198
2030,Aug,Weekday,5,0.18349
2030,Aug,Weekday,6,0.16994
2030,Aug,Weekday,7,0.14626
2030,Aug,Weekday,8,0.11134
2030,Aug,Weekday,9,0.11907
2030,Aug,Weekday,10,0.11749
2030,Aug,Weekday,11,0.12207
2030,Aug,Weekday,12,0.12649
2030,Aug,Weekday,13,0.14954
2030,Aug,Weekday,14,0.26589
2030,Aug,Weekday,15,0.46689
2030,Aug,Weekday,16,0.59348
2030,Aug,Weekday,17,0.73576
2030,Aug,Weekday,18,0.74959
2030,Aug,Weekday,19,0.56234
2030,Aug,Weekday,20,0.51172
2030,Aug,Weekday,21,0.44400
2030,Aug,Weekday,22,0.38873
2030,Aug,Weekday,23,0.21307
2030,Aug,Weekend/Holiday,0,0.20285
2030,Aug,Weekend/Holiday,1,0.18159
2030,Aug,Weekend/Holiday,2,0.17869
2030,Aug,Weekend/Holiday,3,0.16917
2030,Aug,Weekend/Holiday,4,0.16666
2030,Aug,Weekend/Holiday,5,0.16636
2030,Aug,Weekend/Holiday,6,0.14252
2030,Aug,Weekend/Holiday,7,0.10226
2030,Aug,Weekend/Holiday,8,0.01214
2030,Aug,Weekend/Holiday,9,0.01214
2030,Aug,Weekend/Holiday,10,0.01248
2030,Aug,Weekend/Holiday,11,0.01347
2030,Aug,Weekend/Holiday,12,0.01999
2030,Aug,Weekend/Holiday,13,0.02691
2030,Aug,Weekend/Holiday,14,0.08072
2030,Aug,Weekend/Holiday,15,0.15601
2030,Aug,Weekend/Holiday,16,0.19591
2030,Aug,Weekend/Holiday,17,0.36873
2030,Aug,Weekend/Holiday,18,0.56852
2030,Aug,Weekend/Holiday,19,0.47681
2030,Aug,Weekend/Holiday,20,0.44169
2030,Aug,Weekend/Holiday,21,0.41318
2030,Aug,Weekend/Holiday,22,0.38187
2030,Aug,Weekend/Holiday,23,0.19741
2030,Sep,Weekday,0,0.22506
2030,Sep,Weekday,1,0.19805
2030,Sep,Weekday,2,0.18502
2030,Sep,Weekday,3,0.17846
2030,Sep,Weekday,4,0.17676
2030,Sep,Weekday,5,0.17951
2030,Sep,Weekday,6,0.17710
2030,Sep,Weekday,7,0.15131
2030,Sep,Weekday,8,0.10981
2030,Sep,Weekday,9,0.09070
2030,Sep,Weekday,10,0.09020
2030,Sep,Weekday,11,0.09683
2030,Sep,Weekday,12,0.08364
2030,Sep,Weekday,13,0.09042
2030,Sep,Weekday,14,0.10991
2030,Sep,Weekday,15,0.12174
2030,Sep,Weekday,16,0.14317
2030,Sep,Weekday,17,0.26518
2030,Sep,Weekday,18,0.41257
2030,Sep,Weekday,19,0.37977
2030,Sep,Weekday,20,0.30947
2030,Sep,Weekday,21,0.27131
2030,Sep,Weekday,22,0.25946
2030,Sep,Weekday,23,0.25094
2030,Sep,Weekend/Holiday,0,0.19005
2030,Sep,Weekend/Holiday,1,0.17530
2030,Sep,Weekend/Holiday,2,0.16632
2030,Sep,Weekend/Holiday,3,0.16177
2030,Sep,Weekend/Holiday,4,0.15997
2030,Sep,Weekend/Holiday,5,0.15345
2030,Sep,Weekend/Holiday,6,0.14160
2030,Sep,Weekend/Holiday,7,0.08426
2030,Sep,Weekend/Holiday,8,0.01212
2030,Sep,Weekend/Holiday,9,0.01120
2030,Sep,Weekend/Holiday,10,0.01158
2030,Sep,Weekend/Holiday,11,0.01174
2030,Sep,Weekend/Holiday,12,0.00950
2030,Sep,Weekend/Holiday,13,0.00731
2030,Sep,Weekend/Holiday,14,0.02342
2030,Sep,Weekend/Holiday,15,0.05416
2030,Sep,Weekend/Holiday,16,0.17708
2030,Sep,Weekend/Holiday,17,0.26533
2030,Sep,Weekend/Holiday,18,0.44848
2030,Sep,Weekend/Holiday,19,0.38448
2030,Sep,Weekend/Holiday,20,0.28803
2030,Sep,Weekend/Holiday,21,0.26970
2030,Sep,Weekend/Holiday,22,0.25383
2030,Sep,Weekend/Holiday,23,0.21909
2030,Oct,Weekday,0,0.18896
2030,Oct,Weekday,1,0.18409
2030,Oct,Weekday,2,0.17544
2030,Oct,Weekday,3,0.17233
2030,Oct,Weekday,4,0.17017
2030,Oct,Weekday,5,0.16873
2030,Oct,Weekday,6,0.17728
2030,Oct,Weekday,7,0.15513
2030,Oct,Weekday,8,0.10576
2030,Oct,Weekday,9,0.08728
2030,Oct,Weekday,10,0.07670
2030,Oct,Weekday,11,0.05618
2030,Oct,Weekday,12,0.06511
2030,Oct,Weekday,13,0.06674
2030,Oct,Weekday,14,0.07250
2030,Oct,Weekday,15,0.08537
2030,Oct,Weekday,16,0.12730
2030,Oct,Weekday,17,0.24673
2030,Oct,Weekday,18,0.25976
2030,Oct,Weekday,19,0.22689
2030,Oct,Weekday,20,0.21694
2030,Oct,Weekday,21,0.19994
2030,Oct,Weekday,22,0.18674
2030,Oct,Weekday,23,0.19753
2030,Oct,Weekend/Holiday,0,0.16598
2030,Oct,Weekend/Holiday,1,0.17223
2030,Oct,Weekend/Holiday,2,0.16573
2030,Oct,Weekend/Holiday,3,0.16530
2030,Oct,Weekend/Holiday,4,0.16560
2030,Oct,Weekend/Holiday,5,0.16691
2030,Oct,Weekend/Holiday,6,0.16105
2030,Oct,Weekend/Holiday,7,0.12836
2030,Oct,Weekend/Holiday,8,0.01204
2030,Oct,Weekend/Holiday,9,0.00723
2030,Oct,Weekend/Holiday,10,0.00495
2030,Oct,Weekend/Holiday,11,0.00337
2030,Oct,Weekend/Holiday,12,0.00287
2030,Oct,Weekend/Holiday,13,0.00153
2030,Oct,Weekend/Holiday,14,0.00420
2030,Oct,Weekend/Holiday,15,0.01050
2030,Oct,Weekend/Holiday,16,0.03859
2030,Oct,Weekend/Holiday,17,0.21051
2030,Oct,Weekend/Holiday,18,0.20664
2030,Oct,Weekend/Holiday,19,0.21968
2030,Oct,Weekend/Holiday,20,0.20792
2030,Oct,Weekend/Holiday,21,0.20286
2030,Oct,Weekend/Holiday,22,0.19542
2030,Oct,Weekend/Holiday,23,0.19970
2030,Nov,Weekday,0,0.17427
2030,Nov,Weekday,1,0.16890
2030,Nov,Weekday,2,0.16380
2030,Nov,Weekday,3,0.15758
2030,Nov,Weekday,4,0.15974
2030,Nov,Weekday,5,0.16565
2030,Nov,Weekday,6,0.16545
2030,Nov,Weekday,7,0.12333
2030,Nov,Weekday,8,0.07850
2030,Nov,Weekday,9,0.05859
2030,Nov,Weekday,10,0.05133
2030,Nov,Weekday,11,0.04191
2030,Nov,Weekday,12,0.04912
2030,Nov,Weekday,13,0.04900
2030,Nov,Weekday,14,0.05308
2030,Nov,Weekday,15,0.10035
2030,Nov,Weekday,16,0.22729
2030,Nov,Weekday,17,0.22773
2030,Nov,Weekday,18,0.20128
2030,Nov,Weekday,19,0.18723
2030,Nov,Weekday,20,0.18085
2030,Nov,Weekday,21,0.18780
2030,Nov,Weekday,22,0.18009
2030,Nov,Weekday,23,0.17435
2030,Nov,Weekend/Holiday,0,0.16529
2030,Nov,Weekend/Holiday,1,0.15388
2030,Nov,Weekend/Holiday,2,0.14801
2030,Nov,Weekend/Holiday,3,0.14504
2030,Nov,Weekend/Holiday,4,0.15614
2030,Nov,Weekend/Holiday,5,0.15389
2030,Nov,Weekend/Holiday,6,0.15435
2030,Nov,Weekend/Holiday,7,0.07223
2030,Nov,Weekend/Holiday,8,0.02968
2030,Nov,Weekend/Holiday,9,0.01282
2030,Nov,Weekend/Holiday,10,0.00808
2030,Nov,Weekend/Holiday,11,0.00700
2030,Nov,Weekend/Holiday,12,0.00886
2030,Nov,Weekend/Holiday,13,0.01248
2030,Nov,Weekend/Holiday,14,0.02104
2030,Nov,Weekend/Holiday,15,0.06885
2030,Nov,Weekend/Holiday,16,0.19050
2030,Nov,Weekend/Holiday,17,0.19915
2030,Nov,Weekend/Holiday,18,0.19404
2030,Nov,Weekend/Holiday,19,0.17643
2030,Nov,Weekend/Holiday,20,0.17641
2030,Nov,Weekend/Holiday,21,0.16461
2030,Nov,Weekend/Holiday,22,0.15859
2030,Nov,Weekend/Holiday,23,0.15882
2030,Dec,Weekday,0,0.17994
2030,Dec,Weekday,1,0.17430
2030,Dec,Weekday,2,0.16346
2030,Dec,Weekday,3,0.15707
2030,Dec,Weekday,4,0.15695
2030,Dec,Weekday,5,0.16386
2030,Dec,Weekday,6,0.19085
2030,Dec,Weekday,7,0.15602
2030,Dec,Weekday,8,0.14030
2030,Dec,Weekday,9,0.08153
2030,Dec,Weekday,10,0.05680
2030,Dec,Weekday,11,0.04662
2030,Dec,Weekday,12,0.04636
2030,Dec,Weekday,13,0.04509
2030,Dec,Weekday,14,0.04577
2030,Dec,Weekday,15,0.09746
2030,Dec,Weekday,16,0.20149
2030,Dec,Weekday,17,0.20433
2030,Dec,Weekday,18,0.19742
2030,Dec,Weekday,19,0.19350
2030,Dec,Weekday,20,0.18597
2030,Dec,Weekday,21,0.18656
2030,Dec,Weekday,22,0.19249
2030,Dec,Weekday,23,0.18618
2030,Dec,Weekend/Holiday,0,0.16497
2030,Dec,Weekend/Holiday,1,0.16570
2030,Dec,Weekend/Holiday,2,0.15636
2030,Dec,Weekend/Holiday,3,0.15253
2030,Dec,Weekend/Holiday,4,0.14361
2030,Dec,Weekend/Holiday,5,0.14720
2030,Dec,Weekend/Holiday,6,0.15194
2030,Dec,Weekend/Holiday,7,0.09381
2030,Dec,Weekend/Holiday,8,0.01536
2030,Dec,Weekend/Holiday,9,0.01309
2030,Dec,Weekend/Holiday,10,0.01085
2030,Dec,Weekend/Holiday,11,0.01078
2030,Dec,Weekend/Holiday,12,0.01106
2030,Dec,Weekend/Holiday,13,0.01106
2030,Dec,Weekend/Holiday,14,0.01128
2030,Dec,Weekend/Holiday,15,0.02082
2030,Dec,Weekend/Holiday,16,0.16142
2030,Dec,Weekend/Holiday,17,0.19322
2030,Dec,Weekend/Holiday,18,0.17950
2030,Dec,Weekend/Holiday,19,0.16757
2030,Dec,Weekend/Holiday,20,0.16044
2030,Dec,Weekend/Holiday,21,0.15810
2030,Dec,Weekend/Holiday,22,0.15573
2030,Dec,Weekend/Holiday,23,0.15171
2031,Jan,Weekday,0,0.21332
2031,Jan,Weekday,1,0.19371
2031,Jan,Weekday,2,0.18518
2031,Jan,Weekday,3,0.18302
2031,Jan,Weekday,4,0.18481
2031,Jan,Weekday,5,0.19893
2031,Jan,Weekday,6,0.22182
2031,Jan,Weekday,7,0.19659
2031,Jan,Weekday,8,0.15786
2031,Jan,Weekday,9,0.08957
2031,Jan,Weekday,10,0.08244
2031,Jan,Weekday,11,0.04738
2031,Jan,Weekday,12,0.03350
2031,Jan,Weekday,13,0.01758
2031,Jan,Weekday,14,0.01741
2031,Jan,Weekday,15,0.03456
2031,Jan,Weekday,16,0.17073
2031,Jan,Weekday,17,0.27210
2031,Jan,Weekday,18,0.26209
2031,Jan,Weekday,19,0.24064
2031,Jan,Weekday,20,0.21487
2031,Jan,Weekday,21,0.19664
2031,Jan,Weekday,22,0.20593
2031,Jan,Weekday,23,0.20581
2031,Jan,Weekend/Holiday,0,0.21285
2031,Jan,Weekend/Holiday,1,0.20568
2031,Jan,Weekend/Holiday,2,0.19277
2031,Jan,Weekend/Holiday,3,0.18192
2031,Jan,Weekend/Holiday,4,0.18396
2031,Jan,Weekend/Holiday,5,0.17765
2031,Jan,Weekend/Holiday,6,0.19975
2031,Jan,Weekend/Holiday,7,0.17872
2031,Jan,Weekend/Holiday,8,0.11544
2031,Jan,Weekend/Holiday,9,0.05502
2031,Jan,Weekend/Holiday,10,0.03227
2031,Jan,Weekend/Holiday,11,0.01685
2031,Jan,Weekend/Holiday,12,0.01664
2031,Jan,Weekend/Holiday,13,0.01915
2031,Jan,Weekend/Holiday,14,0.01508
2031,Jan,Weekend/Holiday,15,0.07488
2031,Jan,Weekend/Holiday,16,0.18521
2031,Jan,Weekend/Holiday,17,0.25333
2031,Jan,Weekend/Holiday,18,0.23530
2031,Jan,Weekend/Holiday,19,0.21807
2031,Jan,Weekend/Holiday,20,0.19767
2031,Jan,Weekend/Holiday,21,0.19054
2031,Jan,Weekend/Holiday,22,0.21046
2031,Jan,Weekend/Holiday,23,0.19860
2031,Feb,Weekday,0,0.19340
2031,Feb,Weekday,1,0.18555
2031,Feb,Weekday,2,0.18191
2031,Feb,Weekday,3,0.19120
2031,Feb,Weekday,4,0.18814
2031,Feb,Weekday,5,0.19225
2031,Feb,Weekday,6,0.19201
2031,Feb,Weekday,7,0.17044
2031,Feb,Weekday,8,0.06407
2031,Feb,Weekday,9,0.03746
2031,Feb,Weekday,10,0.04213
2031,Feb,Weekday,11,0.03070
2031,Feb,Weekday,12,0.02287
2031,Feb,Weekday,13,0.01772
2031,Feb,Weekday,14,0.02278
2031,Feb,Weekday,15,0.02534
2031,Feb,Weekday,16,0.10794
2031,Feb,Weekday,17,0.27723
2031,Feb,Weekday,18,0.21114
2031,Feb,Weekday,19,0.19828
2031,Feb,Weekday,20,0.20112
2031,Feb,Weekday,21,0.18262
2031,Feb,Weekday,22,0.20872
2031,Feb,Weekday,23,0.18918
2031,Feb,Weekend/Holiday,0,0.21465
2031,Feb,Weekend/Holiday,1,0.20420
2031,Feb,Weekend/Holiday,2,0.20634
2031,Feb,Weekend/Holiday,3,0.20065
2031,Feb,Weekend/Holiday,4,0.20105
2031,Feb,Weekend/Holiday,5,0.20275
2031,Feb,Weekend/Holiday,6,0.19909
2031,Feb,Weekend/Holiday,7,0.11019
2031,Feb,Weekend/Holiday,8,0.01904
2031,Feb,Weekend/Holiday,9,0.01302
2031,Feb,Weekend/Holiday,10,0.01289
2031,Feb,Weekend/Holiday,11,0.00473
2031,Feb,Weekend/Holiday,12,0.00400
2031,Feb,Weekend/Holiday,13,0.00393
2031,Feb,Weekend/Holiday,14,0.01220
2031,Feb,Weekend/Holiday,15,0.01075
2031,Feb,Weekend/Holiday,16,0.05496
2031,Feb,Weekend/Holiday,17,0.25215
2031,Feb,Weekend/Holiday,18,0.26704
2031,Feb,Weekend/Holiday,19,0.21771
2031,Feb,Weekend/Holiday,20,0.20151
2031,Feb,Weekend/Holiday,21,0.18714
2031,Feb,Weekend/Holiday,22,0.17683
2031,Feb,Weekend/Holiday,23,0.20506
2031,Mar,Weekday,0,0.18417
